id,name,status,latitude,longitude,hu,affrd_unit,aff_u30,aff_30_50,aff_50_80,aff_80p,municipal,nhood,n_transit
4051,Mission Hill Phase I - Home Again - 63 Wensley St ,completed,42.327405056773,-71.1025822540437,22,,,,,,Boston,Mission Hill,"[""Rapid Transit: Jackson Square""]"
4049,Avalon Bay Block 1*,completed,42.3956000004157,-71.0787000004576,144,24,0,12,12,0,Somerville,Assembly Square,"[""Rapid Transit: Assembly""]"
4068,Woods Memorial Bridge Replacement,completed,42.4036348417015,-71.0718765772148,0,0,0,0,0,0,Everett,,[]
4063,Middlesex School Residence Hall,completed,42.4960000002422,-71.3679999999913,29,,,,,,Concord,,[]
4064,Hamilton Storage Technologies,completed,42.0909999995963,-71.4354000002581,0,,,,,,Franklin,,"[""Commuter Rail: Forge Park/495""]"
2768,W. Ave at 530 Western Avenue,completed,42.3613750338057,-71.145396440589,132,20,0,0,20,0,Boston,Brighton,"[""Commuter Rail: Boston Landing""]"
4067,Logan Express Parking Garage,completed,42.3660000004446,-71.0196000001495,0,0,0,0,0,0,Boston,East Boston,"[""Rapid Transit: Airport Terminal A""]"
4075,Edward M. Kennedy Institute for US Senate,completed,42.31639999995,-71.0390999999573,0,,,,,,Boston,Dorchester,[]
4095,Assembly Row: Block 11 (Phase 1),completed,42.3916000003951,-71.0786000004367,0,0,0,0,0,0,Somerville,Assembly Square,"[""Rapid Transit: Assembly""]"
4079,Treadmark (formerly Ashmont TOD 2),completed,42.2836938229494,-71.0651805075333,83,51,0,0,51,0,Boston,Dorchester,"[""Rapid Transit: Ashmont""]"
4081,16-20 Peterborough,completed,42.3438628677006,-71.0960527103485,20,0,0,0,0,0,Boston,Fenway,"[""Rapid Transit: Kenmore""]"
4522,425 Border Street,completed,42.3817883477404,-71.04013014949,16,2,0,0,0,0,Boston,East Boston,"[""MBTA Key Bus Route: 111"", ""MBTA Key Bus Route: 116"", ""MBTA Key Bus Route: 117""]"
4656,618 E Second,completed,42.3374771770763,-71.0385670813127,12,0,0,0,0,0,Boston,South Boston,[]
4092,Patriot Homes,completed,42.3385830305813,-71.0508102865966,24,24,0,24,0,0,Boston,South Boston,"[""Rapid Transit: Broadway""]"
4088,Brigham and Women's Hospital: Building for the Future,completed,42.3356000002008,-71.1088999998845,0,0,0,0,0,0,Boston,Longwood Medical Area,"[""Rapid Transit: Mission Park""]"
4087,"Brigham and Women's Hospital: Additional ""Building of the Future"" Floor",completed,42.3355000001591,-71.1085999999173,0,0,0,0,0,0,Boston,Longwood Medical Area,"[""Rapid Transit: Mission Park""]"
4094,Maple Ridge,completed,42.6601311816054,-71.413041849358,124,,,,,,Tyngsborough,,[]
4105,Apple Orchard Estates,completed,42.5332934352353,-71.6584488478823,83,,,,,,Shirley,,[]
4099,Kimball Farm,completed,42.5815187814779,-71.4394036216747,0,,,,,,Westford,,[]
4110,MMHC-Residential Building,completed,42.3358000003173,-71.1094000004476,136,0,0,0,0,0,Boston,Longwood Medical Area,"[""Rapid Transit: Mission Park""]"
4657,341 Gallivan Blvd,completed,42.280280448507,-71.0639222657121,12,0,0,0,0,0,Boston,Dorchester,"[""Rapid Transit: Cedar Grove""]"
4101,Workers Credit Union,completed,42.6247850753503,-71.4501901360539,0,,,,,,Westford,,[]
4113,Wellington Parkside,completed,42.4083180278797,-71.0644411601583,190,,,,,,Everett,,[]
4116,East Lenox St. & Washington St.,completed,42.3361357844087,-71.0801023095375,25,25,,,,,Boston,Roxbury,"[""Rapid Transit: Lenox St""]"
4154,HCC Center for Hospitality/Culinary Arts,completed,42.2027070136405,-72.6052272693433,0,0,0,0,0,0,Holyoke,,"[""RTA: PVTA""]"
4124,148-152 Dorchester Avenue Phase II,completed,42.3416999997002,-71.0568999999918,30,4,0,0,4,0,Boston,South Boston,"[""Rapid Transit: Broadway""]"
4119,525-527 East Second Street Condominiums,completed,42.3370271472022,-71.0421611178283,13,1,,,,,Boston,South Boston,[]
4122,Wheelock College - Resource Center,completed,42.3429468089669,-71.1052342330258,0,,,,,,Boston,Longwood Medical Area,"[""Rapid Transit: Fenway Park""]"
4153,Eagle Ridge Estates - 2015,completed,42.4393472814398,-71.7056163474077,115,0,0,0,0,0,Lancaster,,[]
4156,Sandy Hollow,completed,42.4345538227873,-71.6675901442236,12,12,,,,,Lancaster,,[]
4127,The Merc,completed,42.3758000000846,-71.2374000005748,269,,,,,,Waltham,,"[""Commuter Rail: Waltham""]"
4658,360 W Second,completed,42.3386465605655,-71.0465025834951,20,0,0,0,0,0,Boston,South Boston,[]
4138,The Elms,completed,42.4790319879163,-71.5675525744436,9,,,,,,Harvard,,[]
4140,North Quabbin Commons,completed,42.5811781870694,-72.1876093524282,0,,,,,,Athol,,"[""RTA: MART""]"
4146,James Monroe Wire & Cable,completed,42.4407367185888,-71.7099948641493,0,0,0,0,0,0,Lancaster,,[]
4137,Bowers Brook,completed,42.5249244479768,-71.5784289204721,42,,,,,,Harvard,,[]
4145,Grand Oaks,completed,42.4400126223824,-71.6733769733556,16,16,,,,,Lancaster,,[]
4144,Devonshire Estates,completed,42.474956151285,-71.6930240458099,14,,,,,,Lancaster,,[]
4143,Blue Heron Pond,completed,42.4403061316531,-71.6772192633164,59,0,0,0,0,0,Lancaster,,[]
4171,GTI Massachusetts Medical Marijuana,completed,42.1989484950913,-72.601151361698,0,0,0,0,0,0,Holyoke,,"[""RTA: PVTA""]"
4177,Riverfront Park Renovations,completed,42.1017339899162,-72.5909518230713,0,0,0,0,0,0,Springfield,,"[""RTA: PVTA""]"
4168,Amherst Road ESL School,completed,42.2691238712892,-72.5657482571756,,,,,,,South Hadley,,"[""RTA: PVTA""]"
4160,Library Park Improvements,completed,42.2041757831798,-72.6135198222202,,,,,,,Holyoke,,"[""RTA: PVTA""]"
2713,10 St James Avenue- 10 St. James Avenue,completed,42.3509377553799,-71.0715578173213,0,,,,,,Boston,Back Bay,"[""Rapid Transit: Arlington""]"
3551,Oak Terrace- 860 washington st.,completed,42.3488653120435,-71.0636534893843,88,60,,,60,,Boston,Chinatown,"[""Rapid Transit: Tufts Medical Center""]"
4185,Ten Florence ,completed,42.4281868401433,-71.0733494814273,60,,,,,,Malden,Downtown,"[""Rapid Transit: Malden Center""]"
1509,Christian Science Plaza Revitalization Project,completed,42.3446862505501,-71.0837573042932,0,0,0,0,0,0,Boston,Back Bay,"[""Rapid Transit: Prudential""]"
3404,Shops at Suffolk Downs,completed,42.3990204799155,-71.0006100436039,0,,,,,,Revere,,"[""Rapid Transit: Beachmont""]"
3082,Ryder Truck,completed,42.1544559837864,-71.496840997632,0,,,,,,Milford,,"[""RTA: MWRTA""]"
2965,455 Harvard Street,completed,42.3466942037935,-71.1280106814186,17,0,0,0,0,0,Brookline,,"[""Rapid Transit: Harvard Avenue""]"
100,Bongi's Turkey Roost,completed,42.033859879552,-70.7416852247371,0,,,,,,Duxbury,,[]
3574,"Walgreens, 1 Hamilton Street",completed,42.3211188261885,-71.3951700313564,0,,,,,,Framingham,,"[""RTA: MWRTA""]"
3436,Eleanor Estates,completed,42.5325213860659,-71.1817226283863,12,,,,,,Wilmington,,[]
3541,Police Headquarters Hotel- 154 Berkeley Street,completed,42.3491585725377,-71.0724318188046,0,,,,,,Boston,Back Bay,"[""Rapid Transit: Back Bay""]"
2030,900 Beacon Street,completed,42.3468393936895,-71.1057626143588,32,,,,,,Boston,Fenway,"[""Rapid Transit: Saint Marys Street""]"
3440,Beverly Hospital,completed,42.5640674338572,-70.8754308392338,0,,,,,,Beverly,,"[""Commuter Rail: Montserrat""]"
1089,Proposed Residential Building,completed,42.2805724124318,-71.0387724522674,16,,,,,,Quincy,North Quincy,"[""Rapid Transit: North Quincy""]"
1682,Lord Hobo Brewery,completed,42.4762103518709,-71.1288781683065,0,,,,,,Woburn,,[]
3571,"The Congress Group, 125 Pennsylvania Ave",completed,42.2995948258375,-71.4778214007902,0,0,0,0,0,0,Framingham,,"[""RTA: MWRTA""]"
222,Wentworth Institute of Technology's The Apartments at 525 Huntington Avenue,completed,42.3377421468298,-71.0963533831295,0,,,,,,Boston,Fenway,"[""Rapid Transit: Museum Of Fine Arts""]"
757,Bridle Spur Extension,completed,42.6079401777437,-70.9456420908076,10,,,,,,Danvers,,[]
294,Autozone,completed,42.1667393518921,-71.0444356993149,0,0,0,0,0,0,Randolph,,[]
1519,Needham Bank Expansion,completed,42.2806627789647,-71.2381187690384,0,,,,,,Needham,,"[""Commuter Rail: Needham Center""]"
2103,St Mark's School STEM building,completed,42.309645965863,-71.5340185683936,0,,,,,,Southborough,,"[""RTA: MWRTA""]"
3451,Crown Colony II,completed,42.2324683308735,-71.0121080099271,0,,,,,,Quincy,South Quincy,"[""Rapid Transit: Quincy Adams""]"
2742,Bell Stoughton,completed,42.1575054265375,-71.0619918693531,240,,,,,,Stoughton,,[]
30,Florence Recreation Pavilion,completed,42.33416610924,-72.6841530594993,0,,,,,,Northampton,,[]
2092,Joslin Diabetes Center Expansion Project (Phase 1),completed,42.3386591401419,-71.1083166131192,189,,,,,,Boston,Longwood Medical Area,"[""Rapid Transit: Longwood Station""]"
3322,"Genzyme, 68, 74-80 New York Ave",completed,42.2991830695024,-71.4869806829182,0,,,,,,Framingham,,"[""RTA: MWRTA""]"
3399,Concord Academy Science Center,completed,42.4604010460815,-71.3551390848658,0,,,,,,Concord,,"[""Commuter Rail: Concord""]"
3424,"Kendall Hotel, 79-85 Concord Street a 1 Kendall Street",completed,42.2782426092618,-71.4163417388511,25,,,,,,Framingham,,"[""Commuter Rail: Framingham""]"
3572,"McDonalds, 343 Cochituate Road",completed,42.3028380631805,-71.4008104035249,0,,,,,,Framingham,,"[""RTA: MWRTA""]"
2024,355 Middlesex Avenue,completed,42.5675846809258,-71.158942882299,0,,,,,,Wilmington,,"[""Commuter Rail: North Wilmington""]"
4186,Malden Center Redevelopment - Jefferson at Malden Center,completed,42.427044539129,-71.0729142936378,320,0,0,0,0,0,Malden,Downtown,"[""Rapid Transit: Malden Center""]"
1050,Elevation Apartments at Crown Colony,completed,42.2294668195171,-71.0127377037331,492,0,0,0,0,0,Quincy,South Quincy,"[""Rapid Transit: Quincy Adams""]"
4187,The Residences at Vinnin Square,completed,42.420275,-71.100789,84,0,0,0,0,0,Medford,,"[""RTA: MVRTA""]"
4188,Boston Scientific Global Distribution Center,completed,42.29337,-71.033394,0,0,,,,,Quincy,Marina Bay,[]
4663,229-249 River Street,completed,42.2729895776498,-71.0816497014031,60,0,0,0,0,0,Boston,Mattapan,"[""Rapid Transit: Valley Road""]"
792,Weymouth Landing - Weymouth Delagos block,completed,42.2200786253253,-70.9681917927404,81,0,0,0,0,0,Weymouth,,"[""Commuter Rail: Weymouth Landing/East Braintree""]"
4665,264 ATHENS,completed,42.3386554026637,-71.0492713190946,7,0,0,0,0,0,Boston,South Boston,[]
4664,72-74 London,completed,42.3719154029442,-71.0405024967285,6,0,0,0,0,0,Boston,East Boston,"[""Rapid Transit: Maverick""]"
4666,115 B STREET,completed,42.341042,-71.053341,7,0,0,0,0,0,Boston,South Boston,"[""Rapid Transit: Broadway""]"
4667,: 537 E FIRST,completed,42.3379557677792,-71.0382961253906,9,0,0,0,0,0,Boston,South Boston,"[""Rapid Transit: 21 Dry Dock Ave @ Design Center Pl""]"
4662,505 Congress,completed,42.3479609670634,-71.0410529999973,236,5,0,0,0,0,Boston,South Boston Waterfront,"[""Rapid Transit: World Trade Center""]"
4201,1550 Soldiers Field Road & 21 Soldiers Field Place,completed,42.360071,-71.14945,249,38,0,0,0,0,Boston,Brighton,"[""Commuter Rail: Boston Landing""]"
6233,Blanche A. Ames Elementary School,completed,42.0580486882585,-71.108576796363,0,0,0,0,0,0,Easton,,[]
4215,9 Williams Street,completed,42.332294,-71.081787,30,21,0,0,0,0,Boston,Roxbury,"[""Rapid Transit: Melnea Cass Blvd""]"
4668,689 E Fourth ST,completed,42.334535967078,-71.0370013750249,7,0,0,0,0,0,Boston,South Boston,[]
3379,99 Tremont Street,completed,42.3512579124432,-71.1723133654715,62,8,0,0,0,8,Boston,Brighton,"[""MBTA Key Bus Route: 57""]"
5001,44-46 Soldiers Field Place,completed,42.3600502207467,-71.1485284520176,102,14,0,0,0,14,Boston,Brighton,"[""Commuter Rail: Boston Landing""]"
5004,81 Chestnut Hill Ave,completed,42.3448840627703,-71.1535631626104,15,15,0,0,0,2,Boston,Brighton,"[""Rapid Transit: Chiswick Road""]"
4206,44 North Beacon Street,completed,42.353516,-71.139815,30,3,0,0,0,3,Boston,Allston,"[""Rapid Transit: Allston Street""]"
4207,144 Addison Street,completed,42.385835,-71.016846,230,230,0,0,0,0,Boston,East Boston,[]
3775,Lantera,completed,42.3562685017886,-71.142967685891,295,38,0,0,38,0,Boston,Brighton,"[""Commuter Rail: Boston Landing""]"
4225,100 Federal Street Atrium Addition,completed,42.354787,-71.056131,0,0,0,0,0,0,Boston,Downtown,"[""Rapid Transit: South Station""]"
1932,The Pierce,completed,42.343665965508,-71.1019318910456,349,0,0,0,0,0,Boston,Fenway,"[""Rapid Transit: Fenway Park""]"
4224,Nova Residences of Quincy,completed,42.248138,-71.001223,171,0,0,0,0,0,Quincy,Quincy Center,"[""Rapid Transit: Quincy Center""]"
3786,The Graphic,completed,42.3835306896375,-71.0744466729038,171,23,0,0,0,23,Boston,Charlestown,"[""Rapid Transit: Sullivan Square""]"
2874,1943 Dorchester Avenue,completed,42.284390234558,-71.0652066744792,64,8,0,0,8,0,Boston,Dorchester,"[""Rapid Transit: Ashmont""]"
5005,Boston College Dorm Conversion (2000 Commonwealth),completed,42.3394473681729,-71.1585929102409,0,0,0,0,0,0,Boston,Brighton,"[""Rapid Transit: South Street""]"
1554,13 Kane Industrial,completed,42.3944040198025,-71.5078957710623,0,0,0,0,0,0,Hudson,,[]
4669,"9 Park Street, Dorchester, MA",completed,42.3024707419102,-71.0533745418113,11,0,0,0,0,0,Boston,Dorchester,"[""Rapid Transit: Fields Corner""]"
4670,15 Mann st,completed,42.263721,-71.152823,12,0,0,0,0,0,Boston,West Roxbury,[]
243,Temple Place Apartments - 5 Temple Street,completed,42.3666901747401,-71.1041638786565,40,40,,,,,Cambridge,Mid-Cambridge,"[""Rapid Transit: Central""]"
3672,Artists for Humanity Expansion,completed,42.3430228675439,-71.0536002257758,0,0,0,0,0,0,Boston,South Boston Waterfront,"[""Rapid Transit: Broadway""]"
60,Boston University Armory Phase II (West),completed,42.3521749941268,-71.1176809853319,403,,,,,,Boston,Allston,"[""Rapid Transit: Pleasant Street""]"
4671,1672 Washington St,completed,42.3373029364494,-71.0753035347078,9,0,0,0,0,0,Boston,South End,"[""Rapid Transit: Worcester Square""]"
69,Box Works Homes,completed,42.3931569959407,-71.0300950525228,26,,,,,,Chelsea,,"[""Commuter Rail: Chelsea""]"
93,Niden Woods,completed,42.1454601730066,-71.2257419845651,13,,,,,,Walpole,,[]
107,Eaton Nova Expansion,completed,42.5756814908816,-70.9051092395228,0,,,,,,Beverly,,"[""RTA: CATA""]"
119,Blue Hills Common,completed,42.2075155803948,-71.1208191168854,54,,,,,,Canton,,[]
740,555 Broad Street,completed,42.2173679502546,-70.9371574484695,2,0,0,0,0,0,Weymouth,,[]
146,Northeastern West Village Residence Complex C ,completed,42.3369425028342,-71.0927116387195,0,,,,,,Boston,Fenway,"[""Rapid Transit: Museum Of Fine Arts""]"
165,175 North Beacon St- Grousebeck Center (Perkins School),completed,42.362766838826,-71.1766899183524,0,,,,,,Watertown,,"[""MBTA Key Bus Route: 57"", ""MBTA Key Bus Route: 71""]"
359,Yentile Farm Recreational Facility,completed,42.5391457810433,-71.1613871120795,0,,,,,,Wilmington,,[]
168,Genzyme 74-80,completed,42.2992079181382,-71.4869624383755,0,,,,,,Framingham,,"[""RTA: MWRTA""]"
180,30 Northern Blvd. Nominee Trust Residence,completed,42.8006746949105,-70.8086075770346,1,,,,,,Newbury,,[]
261,Harvard College Lowell House Expansion,completed,42.3705815345301,-71.1183428795389,0,0,0,0,0,0,Cambridge,Riverside,"[""Rapid Transit: Harvard""]"
229,Telford 180,completed,42.3636827826096,-71.1378125072324,85,6,0,0,0,6,Boston,Brighton,"[""Commuter Rail: Boston Landing""]"
752,Life Time Center,completed,42.3188028102792,-71.180154661516,0,,,,,,Newton,,[]
1240,300 Needham Street,completed,42.3078914464003,-71.2147229462665,0,,,,,,Newton,,[]
756,Boston University - School of Law,completed,42.3506359711005,-71.1065672348183,0,,,,,,Boston,Fenway,"[""Rapid Transit: Boston University Central""]"
555,Alexan Billerica,completed,42.5939168082572,-71.2978555210701,178,0,0,0,0,0,Billerica,,"[""RTA: LRTA""]"
1963,Staples (Roslindale),completed,42.2883996203154,-71.1270572438027,0,,,,,,Boston,Roslindale,"[""Commuter Rail: Roslindale Village""]"
5091,966 Hyde Park Ave,completed,42.2667587188743,-71.1206829739793,9,0,0,0,0,0,Boston,Hyde Park,"[""MBTA Key Bus Route: 32""]"
384,299 Dudley St Apartments,completed,42.3278579476115,-71.0778951769414,12,,,,,,Boston,Roxbury,"[""Rapid Transit: Dudley Square""]"
391,Worcester Regional Airport CAT Airport Instrument Landing Systems and Taxiway Improvements,completed,42.2733614097475,-71.8746167808161,0,,,,,,Worcester,,"[""RTA: WRTA""]"
760,"CarMax Auto Superstores, Inc.",completed,42.1677428584201,-71.1950367942708,0,,,,,,Norwood,,[]
405,54 Pleasant Street,completed,42.314908652948,-71.0595606276109,17,2,0,0,0,2,Boston,Dorchester,"[""Rapid Transit: Savin Hill""]"
389,Ceco Realty Expansion Development,completed,42.3368688114425,-71.7709520600697,0,0,0,0,0,0,West Boylston,,[]
448,F.W. Webb - Falmouth,completed,41.5569039185562,-70.5965653411922,0,,,,,,Falmouth,,"[""Ferry: Falmouth-Oak Bluffs""]"
462,Mashpee Community Health Center,completed,41.6073096424251,-70.4906494664858,0,,,,,,Mashpee,,"[""RTA: CCRTA""]"
463,Mayflower Place Expansion & Memory Care Facility,completed,41.6607062150344,-70.2593319830684,125,,,,,,Yarmouth,,"[""RTA: CCRTA""]"
499,Cape Cod Hospital Emergency Center Expansion,completed,41.6532099219227,-70.273303755215,0,,,,,,Barnstable,,"[""Ferry: Hyannis-Nantucket & Hyannis-Marthas Vineyard""]"
600,Jewel Crossing Apartments,completed,41.9785562696887,-71.3355326394796,66,0,0,0,0,0,North Attleborough,,"[""RTA: GATRA""]"
572,Tenny Place Phase I,completed,42.7798532263333,-71.1234133960516,72,,,,,,Haverhill,,"[""RTA: LRTA"", ""RTA: MVRTA""]"
599,West of Washington,completed,42.2862600737366,-71.0713587137319,8,,,,,,Boston,Dorchester,"[""Rapid Transit: Ashmont""]"
488,Altitude Organic Medical Marijuana,completed,42.1732238974893,-72.3493877309299,0,0,0,0,0,0,Palmer,,"[""RTA: PVTA""]"
626,The Bixby Expansion,completed,42.771777895429,-71.087082554925,8,,,,,,Haverhill,,"[""Commuter Rail: Haverhill""]"
627,Avalon North Station,completed,42.3659467441854,-71.0632931249478,503,0,,,,,Boston,West End,"[""Rapid Transit: North Station""]"
4528,11 Dana Ave,completed,42.254018092587,-71.1248919520402,24,0,0,0,0,0,Boston,Hyde Park,"[""Commuter Rail: Hyde Park""]"
4672,512-518 TREMONT,completed,42.3448700640422,-71.0698701667527,5,0,0,0,0,0,Boston,South End,"[""Rapid Transit: East Berkeley St""]"
692,126-150 Pleasant Street,completed,42.4266145038656,-71.0708933933173,69,0,0,0,0,0,Malden,Downtown,"[""Rapid Transit: Malden Center""]"
829,1330 Boylston Street,completed,42.3440870115203,-71.0984208214629,215,,,,,,Boston,Fenway,"[""Rapid Transit: Fenway Park""]"
794,"YMCA, 280 Old Connecticut Path",completed,42.3078367554606,-71.4020571768126,0,,,,,,Framingham,,"[""RTA: MWRTA""]"
696,Avalon Bay Assembly Block 4,completed,42.3946414506932,-71.0785257832173,246,32,0,16,16,0,Somerville,Assembly Square,"[""Rapid Transit: Assembly""]"
703,40 Acorn Park (Garage B),completed,42.3984958194867,-71.1475376452773,0,0,0,0,0,0,Cambridge,North Cambridge,"[""Rapid Transit: Alewife""]"
665,Mill Pond Village - Completion,completed,41.6635501584537,-70.26593778691,136,136,0,0,0,0,Yarmouth,,"[""RTA: CCRTA""]"
2069,Boston College Field House,completed,42.3357673305408,-71.1498588810445,0,0,0,0,0,0,Boston,Brighton,"[""Rapid Transit: Cleveland Circle""]"
735,"35, 39, 43, 47 Frederick Street",completed,42.279153839289,-71.4146421164748,33,,,,,,Framingham,,"[""Commuter Rail: Framingham""]"
837,Simmons School of Management,completed,42.3389449779777,-71.1004277244539,0,,,,,,Boston,Longwood Medical Area,"[""Rapid Transit: Longwood Medical Area""]"
1218,"T. H. Glennon Company, Inc. ",completed,42.8567597283641,-70.8892051524329,0,,,,,,Salisbury,,[]
737,367 Neponset Ave,completed,42.2864820877628,-71.0451647066053,22,3,0,0,3,0,Boston,Dorchester,[]
1975,945 East Broadway,completed,42.335514825535,-71.026078586056,10,,,,,,Boston,South Boston,[]
907,Sonic & Learning Express,completed,42.5574313819648,-71.1805833521486,0,,,,,,Wilmington,,"[""RTA: LRTA""]"
909,Elliott Landing,completed,42.5569516203667,-70.8878365589569,65,,,,,,Beverly,,[]
894,"Genzyme Framingham, 31-45 New York Ave",completed,42.3011528118777,-71.4871495338963,0,,,,,,Framingham,,"[""RTA: MWRTA""]"
904,"Middlesex School Science Center, 1400 Lowell Rd.",completed,42.4964095514121,-71.3652858584254,0,,,,,,Concord,,[]
926,Charles River Village,completed,42.13762089989,-71.4060201809211,11,,,,,,Medway,,"[""RTA: GATRA""]"
2113,Highland Park Phase II,completed,42.3274981137675,-71.091576981064,11,,,,,,Boston,Roxbury,"[""Rapid Transit: Roxbury Crossing""]"
1178,816 Main Street Storage Facility,completed,42.5143798488892,-71.409391768642,0,,,,,,Acton,,[]
1182,Bay Oaks,completed,42.1570294916702,-71.4679309046455,4,,,,,,Medway,,[]
3407,Tewksbury Memorial High School (320 Pleasant Street),completed,42.6032698516849,-71.2402578940999,0,,,,,,Tewksbury,,[]
965,Cisco,completed,42.4984090277991,-71.5400102779634,0,,,,,,Boxborough,,[]
975,280-290 River St,completed,42.3622328149198,-71.1128750099553,17,,,,,,Cambridge,Cambridgeport,"[""MBTA Key Bus Route: 1""]"
971,"Havard University Dorm, 870-888 Memorial Drive",completed,42.3654911239048,-71.1154019431166,18,,,,,,Cambridge,Riverside,"[""MBTA Key Bus Route: 66"", ""MBTA Key Bus Route: 1""]"
1412,1587 Massachusetts Ave (Harvard Law School),completed,42.3792710496598,-71.1195155590043,0,,,,,,Cambridge,Agassiz,"[""Rapid Transit: Harvard""]"
1004,Avita,completed,42.2795362889571,-71.2028539014699,70,,,,,,Needham,,[]
1006,North Hill Expansion,completed,42.2911393650641,-71.254313137982,45,,,,,,Needham,,[]
1011,Senior Center- 7 Washington Street,completed,42.4268103544853,-71.0709055143349,0,,,,,,Malden,Downtown,"[""Rapid Transit: Malden Center""]"
1014,226 Causeway Street- 226 Causeway Street,completed,42.3667738437178,-71.0594158137329,108,,,,,,Boston,West End,"[""Rapid Transit: North Station""]"
1017,One Brigham Circle - Ledge Site- 1 Brigham Circle,completed,42.3323868712346,-71.103183248892,0,,,,,,Boston,Mission Hill,"[""Rapid Transit: Brigham Circle""]"
1021,South End Health Center- 1596-1603 Washington Street,completed,42.3384499338034,-71.0749688402189,52,,,,,,Boston,South End,"[""Rapid Transit: Worcester Square""]"
1024,Emerson College Dormitory- 146 Boylston Street,completed,42.3521931246651,-71.0664821762825,0,,,,,,Boston,Downtown,"[""Rapid Transit: Boylston""]"
1026,242-246 Cambridge Street,completed,42.3609311360303,-71.0670995358695,12,,,,,,Boston,Beacon Hill,"[""Rapid Transit: Charles/Mgh""]"
1078,130 Cabot,completed,42.5466568598934,-70.8800805010901,11,,,,,,Beverly,,"[""Commuter Rail: Beverly""]"
3445,Village of the Americas,completed,42.2529944620894,-71.4495521131548,150,0,0,0,0,0,Ashland,,"[""RTA: MWRTA""]"
1039,115 Beaver Street,completed,42.2746684346212,-71.4062857907717,0,,,,,,Framingham,,"[""RTA: MWRTA""]"
1041,575 Worcester Road/25 Prospect Street,completed,42.2985275830551,-71.4213560993028,0,,,,,,Framingham,,"[""RTA: MWRTA""]"
1048,The Point,completed,42.5529525219064,-71.4762790750716,0,,,,,,Littleton,,[]
1075,Single Family Dwelling,completed,42.1727380711114,-70.9671409739727,1,,,,,,Weymouth,,[]
1208,Lifetime Fitness - 432/490 Old Connecticut Path,completed,42.312810338774,-71.394633206005,0,,,,,,Framingham,,"[""RTA: MWRTA""]"
1055,Dunham Farms,completed,42.0426450628827,-70.8726341646168,52,0,0,0,0,0,Hanson,,"[""RTA: GATRA""]"
1094,Bernardi Toyota - 1626 Worcester Road,completed,42.2959388161617,-71.471936573996,0,,,,,,Framingham,,"[""RTA: MWRTA""]"
1105,411 D Street,completed,42.3447325062771,-71.0434890012077,197,,,,,,Boston,South Boston Waterfront,"[""Rapid Transit: World Trade Center""]"
1993,212-214 Market St,completed,42.3551724804259,-71.1493724472157,29,4,0,0,0,4,Boston,Brighton,"[""Commuter Rail: Boston Landing""]"
1122,34-36 St. James Street in Roxbury,completed,42.3261696382634,-71.0857477965622,4,,,,,,Boston,Roxbury,"[""Rapid Transit: Dudley Square""]"
1133,36 A street,completed,42.3413800628909,-71.0564304158243,25,3,,,,,Boston,South Boston,"[""Rapid Transit: Broadway""]"
2000,1 Davis Square,completed,42.3962585942274,-71.1228321105689,0,,,,,,Somerville,Davis Square,"[""Rapid Transit: Davis""]"
1270,Symphony Court,completed,42.3441540608825,-71.0880396113157,34,2,,,,,Boston,Fenway,"[""Rapid Transit: Symphony""]"
1327,77 CityPoint,completed,42.3924711155574,-71.2594893581348,0,,,,,,Waltham,,[]
1358,Newton Wellesley Hospital expansion,completed,42.3310838825786,-71.2453467731558,0,,,,,,Newton,,"[""Rapid Transit: Woodland""]"
1383,Partridgeberry Place,completed,42.672463394487,-70.9588850831515,20,,,,,,Ipswich,,[]
1389,125 Newbury Street,completed,42.3073531817075,-71.3962411350914,0,,,,,,Framingham,,"[""RTA: MWRTA""]"
1399,1131 Massachusetts Ave (Hotel Veritas),completed,42.3712028851542,-71.1139534093246,0,,,,,,Cambridge,Mid-Cambridge,"[""Rapid Transit: Harvard""]"
1411,1063 - 1077 Massachusetts Ave (Bowl & Board),completed,42.3704042135167,-71.1130548121307,20,,,,,,Cambridge,Mid-Cambridge,"[""Rapid Transit: Harvard""]"
1437,461 Walnut Avenue/Pine Street Inn- 461 Walnut Avenue,completed,42.311566392498,-71.098159614936,30,,,,,,Boston,Jamaica Plain,"[""Rapid Transit: Green Street""]"
1467,Cranberry Cove,completed,42.1084284023362,-70.6987465414631,13,,,,,,Marshfield,,[]
1485,Harbor Freight Tools,completed,42.0961571839753,-71.0554420770555,0,,,,,,Brockton,,"[""RTA: BAT""]"
1494,37-41 East Central Street,completed,42.082733770766,-71.3952857544891,7,7,0,0,0,0,Franklin,,"[""Commuter Rail: Franklin/Dean College""]"
1451,Millbrook Tarry,completed,42.4624760636201,-71.3519637125947,0,0,0,0,0,0,Concord,,[]
1503,485 East Central Street - Franklin Retirement,completed,42.080636441174,-71.3757482070966,181,,,,,,Franklin,,"[""RTA: GATRA""]"
1528,"Longwood Center - Research, Clinical, Retail & Parking",completed,42.3390284760194,-71.1081052948835,0,,,,,,Boston,Longwood Medical Area,"[""Rapid Transit: Longwood Station""]"
1581,4 Bishop Street,completed,42.2790737778905,-71.4096376136509,84,,,,,,Framingham,,"[""Commuter Rail: Framingham""]"
1606,Cheriton Heights Senior Housing,completed,42.2606366477339,-71.1550247201959,70,70,,,,,Boston,West Roxbury,[]
